row,utt_id,subset,char_sub,char_del,char_ins,char_ref,word_sub,word_del,word_ins,word_ref
7,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
7,tr-008_01853,test_mixed,10,12,2,38,9,0,0,9
7,tr-007_01383,test_mixed,2,5,4,100,5,1,0,23
7,tr-011_02995,test_mixed,5,16,1,72,4,5,0,20
7,tr-009_02339,test_mixed,15,4,14,70,13,0,0,19
7,tr-009_02077,test_mixed,18,12,2,89,10,2,1,16
7,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
7,tr-005_00413,test_mixed,11,9,7,65,8,0,3,14
7,tr-008_01800,test_mixed,4,13,8,71,4,3,2,16
7,tr-011_02953,test_mixed,7,12,0,80,4,2,1,22
7,tr-006_00892,test_mixed,5,5,9,83,7,0,2,20
7,tr-007_01421,test_mixed,7,12,6,78,9,3,1,20
7,tr-007_01533,test_mixed,8,3,3,161,12,2,0,33
7,tr-006_00995,test_mixed,7,9,1,89,4,3,0,26
7,tr-009_02340,test_mixed,4,4,2,75,6,1,1,18
7,tr-005_00086,test_mixed,2,24,1,50,2,5,0,13
7,tr-005_00206,test_mixed,6,7,8,60,4,2,1,12
7,tr-005_00286,test_mixed,26,6,9,64,9,0,3,11
7,tr-005_00347,test_mixed,20,18,8,67,14,0,0,14
7,tr-005_00311,test_mixed,5,10,10,79,13,1,1,18
7,tr-005_00232,test_mixed,2,3,4,43,3,0,1,11
7,tr-006_00641,test_mixed,9,490,2,634,15,133,0,173
7,tr-007_01492,test_mixed,3,0,0,42,2,0,0,10
7,tr-008_01729,test_mixed,7,5,4,41,6,1,1,11
7,tr-006_00897,test_mixed,5,4,3,41,5,0,3,9
7,tr-010_02819,test_mixed,10,9,1,47,6,3,0,11
7,tr-006_00676,test_mixed,0,2,0,33,1,1,0,12
7,tr-010_02545,test_mixed,9,4,11,45,6,3,0,9
7,tr-011_02872,test_mixed,12,6,6,147,12,1,2,41
7,tr-010_02825,test_mixed,1,1,0,75,2,0,0,16
7,tr-009_02231,test_mixed,10,13,2,154,11,6,0,42
7,tr-007_01401,test_mixed,10,6,1,73,9,1,4,22
7,tr-007_01484,test_mixed,3,1,3,133,2,0,1,38
7,tr-007_01348,test_mixed,3,0,1,42,3,0,1,8
7,tr-009_02028,test_mixed,10,10,3,43,7,1,0,8
7,tr-009_02163,test_mixed,5,3,5,94,6,2,1,26
7,tr-008_01576,test_mixed,6,137,4,439,6,35,0,103
7,tr-006_01017,test_mixed,8,6,2,127,4,4,0,33
7,tr-011_03267,test_mixed,3,5,28,98,4,3,5,34
7,tr-006_00680,test_mixed,0,2,2,54,3,0,0,18
7,tr-006_00605,test_mixed,9,1,1,42,6,0,4,10
7,tr-008_01847,test_mixed,7,1,2,46,5,2,1,8
7,tr-011_03237,test_mixed,4,2,2,58,3,1,1,15
7,tr-009_02219,test_mixed,2,0,10,36,3,0,3,10
7,tr-008_01677,test_mixed,9,4,3,92,5,4,2,25
7,tr-006_01075,test_mixed,10,8,3,54,6,3,0,14
7,tr-006_01025,test_mixed,0,1,7,47,5,2,1,13
7,tr-008_01863,test_mixed,4,3,0,34,3,0,0,8
7,tr-010_02746,test_mixed,3,1,6,62,4,1,2,17
7,tr-006_01009,test_mixed,3,0,5,29,4,0,3,9
7,tr-009_02007,test_mixed,6,2,0,24,4,1,0,7
7,tr-007_01398,test_mixed,4,2,1,32,3,0,2,6
7,tr-006_00996,test_mixed,6,13,2,47,4,0,3,6
7,tr-011_03110,test_mixed,5,9,7,78,10,1,0,24
7,tr-008_01705,test_mixed,5,5,3,95,6,1,0,25
7,tr-007_01395,test_mixed,14,16,2,80,8,5,2,19
7,tr-005_00319,test_mixed,3,4,0,38,1,2,0,11
7,tr-008_01798,test_mixed,4,4,1,25,3,0,0,6
7,tr-007_01214,test_mixed,2,5,2,41,3,0,0,10
7,tr-006_00487,test_mixed,5,1,1,59,2,0,1,14
7,tr-007_01427,test_mixed,31,39,17,265,23,4,4,62
7,tr-011_03153,test_spanish_only,0,3,2,51,0,2,1,17
7,tr-010_02781,test_spanish_only,10,6,1,78,7,0,3,19
7,tr-011_03254,test_spanish_only,2,2,2,209,3,0,1,61
7,tr-005_00124,test_spanish_only,4,6,4,78,5,3,2,21
7,tr-005_00131,test_spanish_only,7,5,1,91,6,0,1,18
7,tr-010_02555,test_spanish_only,6,2,6,97,7,0,1,26
7,tr-010_02703,test_spanish_only,0,3,0,89,1,0,0,26
7,tr-009_02202,test_spanish_only,3,6,1,61,3,2,1,17
7,tr-011_02955,test_spanish_only,2,6,0,117,1,2,0,32
7,tr-011_03044,test_spanish_only,0,0,0,24,0,0,0,5
7,tr-006_00650,test_spanish_only,2,16,3,88,6,5,0,26
7,tr-007_01147,test_spanish_only,1,2,0,65,3,0,0,17
7,tr-010_02797,test_spanish_only,1,2,5,61,1,1,2,17
7,tr-010_02815,test_spanish_only,2,6,0,74,2,1,1,19
7,tr-011_02948,test_spanish_only,2,1,1,78,3,1,0,22
7,tr-005_00161,test_spanish_only,4,7,3,58,8,1,0,19
7,tr-011_03246,test_spanish_only,4,3,5,96,4,1,1,26
7,tr-006_00668,test_spanish_only,1,5,1,71,5,1,0,16
7,tr-011_02964,test_spanish_only,4,1,1,74,2,2,1,19
7,tr-006_00654,test_spanish_only,8,10,4,136,8,4,3,39
7,tr-011_03277,test_spanish_only,0,2,0,15,0,1,0,5
7,tr-010_02694,test_spanish_only,1,2,0,43,2,1,0,15
7,tr-011_03021,test_spanish_only,1,12,1,65,2,3,0,17
7,tr-011_03259,test_spanish_only,1,1,1,46,0,1,2,13
7,tr-006_01024,test_spanish_only,2,10,1,78,4,1,2,20
8/seed13,tr-005_00322,test_guarani_only,2,4,5,24,3,0,1,5
8/seed13,tr-009_02047,test_guarani_only,6,4,4,42,5,0,1,5
8/seed13,tr-007_01213,test_guarani_only,5,2,6,51,4,0,1,7
8/seed13,tr-010_02466,test_guarani_only,5,6,1,32,5,0,3,5
8/seed13,tr-008_01948,test_guarani_only,2,0,2,32,2,0,1,7
8/seed13,tr-007_01347,test_guarani_only,5,1,1,25,3,1,0,6
8/seed13,tr-007_01328,test_guarani_only,3,6,5,31,4,1,0,6
8/seed13,tr-010_02424,test_guarani_only,6,0,1,29,4,1,0,6
8/seed13,tr-007_01189,test_guarani_only,5,4,3,53,7,1,1,9
8/seed13,tr-007_01154,test_guarani_only,3,1,1,26,4,0,1,6
8/seed13,tr-008_01774,test_guarani_only,19,17,2,51,7,0,0,7
8/seed13,tr-009_02005,test_guarani_only,6,6,0,30,3,3,0,6
8/seed13,tr-010_02397,test_guarani_only,3,2,0,22,4,0,1,6
8/seed13,tr-010_02510,test_guarani_only,12,0,7,33,6,0,0,7
8/seed13,tr-008_01884,test_guarani_only,1,3,0,46,4,0,0,7
8/seed13,tr-010_02395,test_guarani_only,8,4,9,40,6,3,0,9
8/seed13,tr-009_02044,test_guarani_only,0,1,0,48,2,0,2,8
8/seed13,tr-010_02472,test_guarani_only,6,3,3,32,3,1,3,6
8/seed13,tr-005_00207,test_guarani_only,1,0,0,12,1,0,0,3
8/seed13,tr-008_01937,test_guarani_only,6,3,2,36,5,0,1,6
8/seed13,tr-010_02406,test_guarani_only,3,0,3,19,2,1,0,5
8/seed13,tr-009_02359,test_guarani_only,3,2,1,27,1,1,2,4
8/seed13,tr-007_01208,test_guarani_only,9,9,4,55,7,2,1,11
8/seed13,tr-010_02415,test_guarani_only,9,8,3,69,7,1,0,12
8/seed13,tr-008_01881,test_guarani_only,1,0,0,15,1,1,0,4
8/seed13,tr-010_02520,test_jehea,1,2,0,36,3,0,0,6
8/seed13,tr-008_01885,test_jehea,2,0,3,24,2,2,0,6
8/seed13,tr-010_02529,test_jehea,13,9,6,87,13,0,2,20
8/seed13,tr-007_01440,test_jehea,15,7,7,118,10,1,5,32
8/seed13,tr-009_02080,test_jehea,14,12,5,75,10,2,0,16
8/seed13,tr-009_02023,test_jehea,4,7,1,114,2,2,0,17
8/seed13,tr-007_01396,test_jehea,9,15,5,111,13,1,2,23
8/seed13,tr-008_01771,test_jehea,5,6,0,106,8,0,2,16
8/seed13,tr-008_01742,test_jehea,8,2,2,29,3,0,3,5
8/seed13,tr-007_01490,test_jehea,19,5,8,96,10,1,4,22
8/seed13,tr-010_02454,test_jehea,16,8,4,108,13,1,2,23
8/seed13,tr-010_02536,test_jehea,11,5,8,101,8,0,2,21
8/seed13,tr-007_01215,test_jehea,24,17,23,157,15,3,2,27
8/seed13,tr-007_01243,test_jehea,3,3,1,65,4,0,1,16
8/seed13,tr-009_02087,test_jehea,4,7,3,91,5,1,1,19
8/seed13,tr-008_01968,test_jehea,11,4,3,61,8,1,2,14
8/seed13,tr-006_00990,test_jehea,9,9,5,84,7,3,2,23
8/seed13,tr-005_00374,test_jehea,4,7,1,80,9,1,0,19
8/seed13,tr-005_00406,test_jehea,9,15,11,106,11,1,4,23
8/seed13,tr-005_00364,test_jehea,9,9,7,81,10,0,2,17
8/seed13,tr-005_00194,test_jehea,4,2,2,77,3,1,2,15
8/seed13,tr-005_00323,test_jehea,9,9,4,84,14,1,0,19
8/seed13,tr-010_02531,test_jehea,1,2,0,33,1,2,0,7
8/seed13,tr-005_00258,test_jehea,6,4,3,53,6,0,2,13
8/seed13,tr-005_00198,test_jehea,12,12,3,67,7,1,0,13
8/seed13,tr-005_00276,test_jehea,8,1,2,59,8,0,2,11
8/seed13,tr-005_00293,test_jehea,12,2,3,54,6,0,2,10
8/seed13,tr-005_00203,test_jehea,14,10,3,76,6,1,4,12
8/seed13,tr-005_00345,test_jehea,9,7,4,43,5,1,1,11
8/seed13,tr-005_00348,test_jehea,6,10,7,51,9,0,3,10
8/seed13,tr-005_00403,test_jehea,2,6,0,64,5,1,2,13
8/seed13,tr-006_00693,test_jehea,23,357,31,634,25,106,8,176
8/seed13,tr-005_00267,test_jehea,9,2,3,25,3,0,2,5
8/seed13,tr-010_02425,test_mixed,5,1,3,40,5,1,2,7
8/seed13,tr-005_00340,test_mixed,5,0,11,26,4,0,1,8
8/seed13,tr-007_01128,test_mixed,3,1,0,65,2,0,0,22
8/seed13,tr-008_01702,test_mixed,6,4,5,53,4,2,1,16
8/seed13,tr-005_00370,test_mixed,4,5,3,52,6,0,1,14
8/seed13,tr-005_00010,test_mixed,22,13,5,173,11,1,2,42
8/seed13,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
8/seed13,tr-008_01853,test_mixed,18,5,0,38,7,1,1,9
8/seed13,tr-007_01383,test_mixed,2,11,7,100,6,4,0,23
8/seed13,tr-011_02995,test_mixed,3,34,0,72,3,11,0,20
8/seed13,tr-009_02339,test_mixed,9,4,5,70,11,1,1,19
8/seed13,tr-009_02077,test_mixed,16,12,4,89,10,1,2,16
8/seed13,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
8/seed13,tr-005_00413,test_mixed,15,3,7,65,7,0,2,14
8/seed13,tr-008_01800,test_mixed,6,11,5,71,3,3,3,16
8/seed13,tr-011_02953,test_mixed,1,10,0,80,3,2,0,22
8/seed13,tr-006_00892,test_mixed,8,8,7,83,8,0,1,20
8/seed13,tr-007_01421,test_mixed,6,11,3,78,6,3,0,20
8/seed13,tr-007_01533,test_mixed,17,4,1,161,15,3,2,33
8/seed13,tr-006_00995,test_mixed,8,10,1,89,6,3,0,26
8/seed13,tr-009_02340,test_mixed,5,2,1,75,7,0,0,18
8/seed13,tr-005_00086,test_mixed,4,20,1,50,3,4,0,13
8/seed13,tr-005_00206,test_mixed,10,4,9,60,4,2,2,12
8/seed13,tr-005_00286,test_mixed,16,7,7,64,10,0,3,11
8/seed13,tr-005_00347,test_mixed,22,13,8,67,13,0,4,14
8/seed13,tr-005_00311,test_mixed,8,9,6,79,11,3,1,18
8/seed13,tr-005_00232,test_mixed,4,1,5,43,2,0,1,11
8/seed13,tr-006_00641,test_mixed,6,491,3,634,13,133,0,173
8/seed13,tr-007_01492,test_mixed,1,0,0,42,1,0,0,10
8/seed13,tr-008_01729,test_mixed,4,10,1,41,2,4,1,11
8/seed13,tr-006_00897,test_mixed,2,3,3,41,5,0,2,9
8/seed13,tr-010_02819,test_mixed,13,11,0,47,5,2,0,11
8/seed13,tr-006_00676,test_mixed,0,2,0,33,1,1,0,12
8/seed13,tr-010_02545,test_mixed,7,5,4,45,8,0,1,9
8/seed13,tr-011_02872,test_mixed,13,6,4,147,9,3,2,41
8/seed13,tr-010_02825,test_mixed,3,1,0,75,3,0,0,16
8/seed13,tr-009_02231,test_mixed,6,14,2,154,7,7,0,42
8/seed13,tr-007_01401,test_mixed,9,7,1,73,8,1,3,22
8/seed13,tr-007_01484,test_mixed,3,0,5,133,2,0,1,38
8/seed13,tr-007_01348,test_mixed,5,0,1,42,3,0,1,8
8/seed13,tr-009_02028,test_mixed,10,10,6,43,8,0,0,8
8/seed13,tr-009_02163,test_mixed,6,1,10,94,6,0,5,26
8/seed13,tr-008_01576,test_mixed,22,263,1,439,13,67,0,103
8/seed13,tr-006_01017,test_mixed,7,7,1,127,4,3,0,33
8/seed13,tr-011_03267,test_mixed,3,8,23,98,3,3,4,34
8/seed13,tr-006_00680,test_mixed,0,0,2,54,2,0,0,18
8/seed13,tr-006_00605,test_mixed,3,2,3,42,4,0,0,10
8/seed13,tr-008_01847,test_mixed,6,1,2,46,6,0,1,8
8/seed13,tr-011_03237,test_mixed,4,2,5,58,4,1,2,15
8/seed13,tr-009_02219,test_mixed,7,3,17,36,7,0,1,10
8/seed13,tr-008_01677,test_mixed,3,10,0,92,3,5,0,25
8/seed13,tr-006_01075,test_mixed,4,3,1,54,3,1,1,14
8/seed13,tr-006_01025,test_mixed,1,1,6,47,4,1,1,13
8/seed13,tr-008_01863,test_mixed,2,3,0,34,2,1,0,8
8/seed13,tr-010_02746,test_mixed,1,1,5,62,3,1,3,17
8/seed13,tr-006_01009,test_mixed,0,0,3,29,1,0,0,9
8/seed13,tr-009_02007,test_mixed,5,2,0,24,3,1,0,7
8/seed13,tr-007_01398,test_mixed,2,2,2,32,3,0,1,6
8/seed13,tr-006_00996,test_mixed,5,16,0,47,5,0,1,6
8/seed13,tr-011_03110,test_mixed,6,9,5,78,6,4,0,24
8/seed13,tr-008_01705,test_mixed,6,5,4,95,5,3,0,25
8/seed13,tr-007_01395,test_mixed,7,13,0,80,6,5,1,19
8/seed13,tr-005_00319,test_mixed,6,2,4,38,3,1,0,11
8/seed13,tr-008_01798,test_mixed,4,4,2,25,3,0,1,6
8/seed13,tr-007_01214,test_mixed,8,2,0,41,4,0,2,10
8/seed13,tr-006_00487,test_mixed,2,1,0,59,1,0,0,14
8/seed13,tr-007_01427,test_mixed,19,44,9,265,20,5,1,62
8/seed13,tr-011_03153,test_spanish_only,0,3,4,51,0,2,2,17
8/seed13,tr-010_02781,test_spanish_only,8,8,5,78,8,0,2,19
8/seed13,tr-011_03254,test_spanish_only,0,0,2,209,1,0,1,61
8/seed13,tr-005_00124,test_spanish_only,4,6,8,78,5,3,2,21
8/seed13,tr-005_00131,test_spanish_only,5,3,0,91,4,0,0,18
8/seed13,tr-010_02555,test_spanish_only,1,3,5,97,3,1,1,26
8/seed13,tr-010_02703,test_spanish_only,0,3,2,89,2,0,0,26
8/seed13,tr-009_02202,test_spanish_only,5,3,1,61,3,1,0,17
8/seed13,tr-011_02955,test_spanish_only,2,6,1,117,2,2,0,32
8/seed13,tr-011_03044,test_spanish_only,0,1,2,24,2,0,0,5
8/seed13,tr-006_00650,test_spanish_only,3,12,1,88,6,3,1,26
8/seed13,tr-007_01147,test_spanish_only,1,2,0,65,3,0,0,17
8/seed13,tr-010_02797,test_spanish_only,1,1,4,61,2,0,1,17
8/seed13,tr-010_02815,test_spanish_only,1,3,4,74,2,0,1,19
8/seed13,tr-011_02948,test_spanish_only,0,0,0,78,0,0,0,22
8/seed13,tr-005_00161,test_spanish_only,3,6,4,58,6,2,0,19
8/seed13,tr-011_03246,test_spanish_only,4,4,4,96,5,0,0,26
8/seed13,tr-006_00668,test_spanish_only,0,5,3,71,4,1,2,16
8/seed13,tr-011_02964,test_spanish_only,6,2,3,74,4,1,0,19
8/seed13,tr-006_00654,test_spanish_only,8,7,9,136,7,3,7,39
8/seed13,tr-011_03277,test_spanish_only,0,2,0,15,0,1,0,5
8/seed13,tr-010_02694,test_spanish_only,0,1,0,43,0,1,0,15
8/seed13,tr-011_03021,test_spanish_only,7,1,1,65,4,0,0,17
8/seed13,tr-011_03259,test_spanish_only,0,3,0,46,1,1,0,13
8/seed13,tr-006_01024,test_spanish_only,4,13,1,78,5,1,1,20
9/seed13,tr-005_00322,test_guarani_only,10,3,2,24,5,0,1,5
9/seed13,tr-009_02047,test_guarani_only,5,6,0,42,4,0,2,5
9/seed13,tr-007_01213,test_guarani_only,6,2,3,51,5,0,1,7
9/seed13,tr-010_02466,test_guarani_only,4,7,1,32,5,0,0,5
9/seed13,tr-008_01948,test_guarani_only,2,0,1,32,2,0,0,7
9/seed13,tr-007_01347,test_guarani_only,2,3,0,25,5,1,0,6
9/seed13,tr-007_01328,test_guarani_only,6,9,1,31,3,3,0,6
9/seed13,tr-010_02424,test_guarani_only,4,3,1,29,4,1,1,6
9/seed13,tr-007_01189,test_guarani_only,9,13,1,53,7,2,0,9
9/seed13,tr-007_01154,test_guarani_only,4,7,0,26,3,1,0,6
9/seed13,tr-008_01774,test_guarani_only,22,15,1,51,7,0,0,7
9/seed13,tr-009_02005,test_guarani_only,2,6,0,30,3,3,0,6
9/seed13,tr-010_02397,test_guarani_only,1,2,0,22,2,0,0,6
9/seed13,tr-010_02510,test_guarani_only,7,4,6,33,7,0,3,7
9/seed13,tr-008_01884,test_guarani_only,3,4,0,46,5,0,0,7
9/seed13,tr-010_02395,test_guarani_only,4,4,6,40,4,3,0,9
9/seed13,tr-009_02044,test_guarani_only,0,1,0,48,2,0,2,8
9/seed13,tr-010_02472,test_guarani_only,10,3,3,32,4,0,4,6
9/seed13,tr-005_00207,test_guarani_only,1,0,0,12,1,0,0,3
9/seed13,tr-008_01937,test_guarani_only,8,3,0,36,4,1,0,6
9/seed13,tr-010_02406,test_guarani_only,6,0,0,19,3,2,0,5
9/seed13,tr-009_02359,test_guarani_only,2,2,1,27,1,1,1,4
9/seed13,tr-007_01208,test_guarani_only,15,13,0,55,8,3,0,11
9/seed13,tr-010_02415,test_guarani_only,6,11,2,69,5,2,0,12
9/seed13,tr-008_01881,test_guarani_only,0,0,0,15,1,1,0,4
9/seed13,tr-010_02520,test_jehea,5,2,0,36,4,1,0,6
9/seed13,tr-008_01885,test_jehea,2,0,3,24,2,1,0,6
9/seed13,tr-010_02529,test_jehea,15,14,0,87,12,4,1,20
9/seed13,tr-007_01440,test_jehea,12,10,3,118,13,2,2,32
9/seed13,tr-009_02080,test_jehea,15,10,1,75,10,2,0,16
9/seed13,tr-009_02023,test_jehea,5,5,1,114,3,2,0,17
9/seed13,tr-007_01396,test_jehea,15,19,1,111,16,2,4,23
9/seed13,tr-008_01771,test_jehea,7,4,1,106,8,0,3,16
9/seed13,tr-008_01742,test_jehea,9,1,1,29,4,1,0,5
9/seed13,tr-007_01490,test_jehea,15,9,7,96,9,2,4,22
9/seed13,tr-010_02454,test_jehea,14,15,4,108,17,1,0,23
9/seed13,tr-010_02536,test_jehea,12,5,8,101,9,0,1,21
9/seed13,tr-007_01215,test_jehea,12,48,4,157,13,5,1,27
9/seed13,tr-007_01243,test_jehea,3,3,1,65,4,0,1,16
9/seed13,tr-009_02087,test_jehea,6,10,0,91,6,4,0,19
9/seed13,tr-008_01968,test_jehea,11,5,3,61,8,1,2,14
9/seed13,tr-006_00990,test_jehea,7,9,3,84,7,3,2,23
9/seed13,tr-005_00374,test_jehea,11,15,1,80,9,7,0,19
9/seed13,tr-005_00406,test_jehea,12,27,6,106,12,3,3,23
9/seed13,tr-005_00364,test_jehea,9,12,2,81,10,1,0,17
9/seed13,tr-005_00194,test_jehea,3,11,1,77,5,2,1,15
9/seed13,tr-005_00323,test_jehea,12,12,3,84,13,4,0,19
9/seed13,tr-010_02531,test_jehea,1,2,0,33,1,2,0,7
9/seed13,tr-005_00258,test_jehea,7,3,3,53,6,0,1,13
9/seed13,tr-005_00198,test_jehea,11,13,2,67,9,2,0,13
9/seed13,tr-005_00276,test_jehea,6,1,2,59,5,0,1,11
9/seed13,tr-005_00293,test_jehea,6,6,2,54,5,1,1,10
9/seed13,tr-005_00203,test_jehea,10,26,1,76,4,3,1,12
9/seed13,tr-005_00345,test_jehea,9,9,2,43,8,2,0,11
9/seed13,tr-005_00348,test_jehea,7,18,3,51,7,1,0,10
9/seed13,tr-005_00403,test_jehea,3,9,0,64,4,2,1,13
9/seed13,tr-006_00693,test_jehea,10,93,52,634,10,28,15,176
9/seed13,tr-005_00267,test_jehea,2,4,0,25,3,0,1,5
9/seed13,tr-010_02425,test_mixed,6,2,2,40,4,1,1,7
9/seed13,tr-005_00340,test_mixed,2,2,3,26,3,1,0,8
9/seed13,tr-007_01128,test_mixed,3,1,0,65,2,0,0,22
9/seed13,tr-008_01702,test_mixed,5,10,1,53,3,6,0,16
9/seed13,tr-005_00370,test_mixed,6,3,0,52,5,0,1,14
9/seed13,tr-005_00010,test_mixed,22,13,5,173,11,1,2,42
9/seed13,tr-008_01864,test_mixed,15,2,13,26,5,0,1,5
9/seed13,tr-008_01853,test_mixed,14,7,2,38,7,2,0,9
9/seed13,tr-007_01383,test_mixed,8,14,0,100,8,7,0,23
9/seed13,tr-011_02995,test_mixed,2,35,0,72,3,11,0,20
9/seed13,tr-009_02339,test_mixed,6,5,3,70,7,3,1,19
9/seed13,tr-009_02077,test_mixed,13,14,2,89,8,6,0,16
9/seed13,tr-008_01931,test_mixed,4,4,0,56,2,1,0,13
9/seed13,tr-005_00413,test_mixed,12,5,4,65,7,0,5,14
9/seed13,tr-008_01800,test_mixed,7,14,1,71,5,3,0,16
9/seed13,tr-011_02953,test_mixed,1,15,0,80,2,3,1,22
9/seed13,tr-006_00892,test_mixed,12,7,4,83,8,0,2,20
9/seed13,tr-007_01421,test_mixed,10,17,6,78,10,3,0,20
9/seed13,tr-007_01533,test_mixed,17,5,1,161,15,4,2,33
9/seed13,tr-006_00995,test_mixed,8,10,1,89,6,3,0,26
9/seed13,tr-009_02340,test_mixed,7,3,3,75,9,1,0,18
9/seed13,tr-005_00086,test_mixed,1,25,1,50,2,5,0,13
9/seed13,tr-005_00206,test_mixed,8,12,5,60,6,4,0,12
9/seed13,tr-005_00286,test_mixed,11,11,4,64,9,0,2,11
9/seed13,tr-005_00347,test_mixed,27,13,1,67,12,2,0,14
9/seed13,tr-005_00311,test_mixed,10,8,9,79,11,4,0,18
9/seed13,tr-005_00232,test_mixed,7,3,4,43,5,0,0,11
9/seed13,tr-006_00641,test_mixed,10,92,23,634,22,22,3,173
9/seed13,tr-007_01492,test_mixed,1,0,0,42,1,0,0,10
9/seed13,tr-008_01729,test_mixed,3,9,2,41,3,3,1,11
9/seed13,tr-006_00897,test_mixed,2,4,0,41,7,0,0,9
9/seed13,tr-010_02819,test_mixed,8,8,0,47,6,2,1,11
9/seed13,tr-006_00676,test_mixed,3,2,0,33,1,1,0,12
9/seed13,tr-010_02545,test_mixed,10,5,7,45,6,3,0,9
9/seed13,tr-011_02872,test_mixed,17,9,8,147,15,2,2,41
9/seed13,tr-010_02825,test_mixed,3,3,0,75,2,1,0,16
9/seed13,tr-009_02231,test_mixed,6,14,1,154,8,6,0,42
9/seed13,tr-007_01401,test_mixed,5,8,5,73,10,1,1,22
9/seed13,tr-007_01484,test_mixed,3,0,5,133,2,0,1,38
9/seed13,tr-007_01348,test_mixed,4,1,0,42,3,0,0,8
9/seed13,tr-009_02028,test_mixed,14,9,8,43,8,0,1,8
9/seed13,tr-009_02163,test_mixed,3,9,2,94,4,3,0,26
9/seed13,tr-008_01576,test_mixed,1,119,4,439,3,31,0,103
9/seed13,tr-006_01017,test_mixed,11,15,0,127,6,3,0,33
9/seed13,tr-011_03267,test_mixed,3,10,22,98,3,4,4,34
9/seed13,tr-006_00680,test_mixed,2,1,3,54,3,0,1,18
9/seed13,tr-006_00605,test_mixed,1,2,3,42,3,0,0,10
9/seed13,tr-008_01847,test_mixed,4,1,1,46,3,1,1,8
9/seed13,tr-011_03237,test_mixed,5,2,3,58,4,1,1,15
9/seed13,tr-009_02219,test_mixed,3,7,3,36,6,0,0,10
9/seed13,tr-008_01677,test_mixed,1,15,0,92,3,6,0,25
9/seed13,tr-006_01075,test_mixed,1,9,0,54,2,3,0,14
9/seed13,tr-006_01025,test_mixed,1,1,6,47,4,1,1,13
9/seed13,tr-008_01863,test_mixed,2,4,0,34,3,1,0,8
9/seed13,tr-010_02746,test_mixed,2,20,1,62,2,7,2,17
9/seed13,tr-006_01009,test_mixed,0,1,1,29,1,1,0,9
9/seed13,tr-009_02007,test_mixed,4,6,0,24,3,2,0,7
9/seed13,tr-007_01398,test_mixed,2,0,1,32,3,0,0,6
9/seed13,tr-006_00996,test_mixed,7,15,0,47,5,0,0,6
9/seed13,tr-011_03110,test_mixed,6,11,4,78,8,3,1,24
9/seed13,tr-008_01705,test_mixed,7,5,5,95,5,4,0,25
9/seed13,tr-007_01395,test_mixed,11,16,0,80,7,8,0,19
9/seed13,tr-005_00319,test_mixed,6,2,4,38,3,1,0,11
9/seed13,tr-008_01798,test_mixed,4,4,2,25,3,0,0,6
9/seed13,tr-007_01214,test_mixed,10,2,0,41,3,0,2,10
9/seed13,tr-006_00487,test_mixed,2,1,0,59,1,0,0,14
9/seed13,tr-007_01427,test_mixed,19,67,9,265,27,12,2,62
9/seed13,tr-011_03153,test_spanish_only,0,3,3,51,0,2,2,17
9/seed13,tr-010_02781,test_spanish_only,5,7,0,78,5,1,1,19
9/seed13,tr-011_03254,test_spanish_only,0,0,2,209,1,0,1,61
9/seed13,tr-005_00124,test_spanish_only,4,6,8,78,5,3,2,21
9/seed13,tr-005_00131,test_spanish_only,5,3,0,91,4,0,0,18
9/seed13,tr-010_02555,test_spanish_only,1,7,0,97,4,2,0,26
9/seed13,tr-010_02703,test_spanish_only,0,3,2,89,2,0,0,26
9/seed13,tr-009_02202,test_spanish_only,5,4,1,61,3,1,0,17
9/seed13,tr-011_02955,test_spanish_only,2,6,0,117,1,2,0,32
9/seed13,tr-011_03044,test_spanish_only,0,1,0,24,1,0,0,5
9/seed13,tr-006_00650,test_spanish_only,3,11,2,88,7,2,1,26
9/seed13,tr-007_01147,test_spanish_only,1,2,0,65,3,0,0,17
9/seed13,tr-010_02797,test_spanish_only,1,1,4,61,2,0,1,17
9/seed13,tr-010_02815,test_spanish_only,4,4,2,74,3,0,1,19
9/seed13,tr-011_02948,test_spanish_only,0,0,0,78,0,0,0,22
9/seed13,tr-005_00161,test_spanish_only,2,4,1,58,5,1,0,19
9/seed13,tr-011_03246,test_spanish_only,4,4,4,96,5,0,0,26
9/seed13,tr-006_00668,test_spanish_only,0,5,3,71,4,1,2,16
9/seed13,tr-011_02964,test_spanish_only,6,2,3,74,4,1,0,19
9/seed13,tr-006_00654,test_spanish_only,10,14,12,136,9,4,5,39
9/seed13,tr-011_03277,test_spanish_only,0,2,0,15,0,1,0,5
9/seed13,tr-010_02694,test_spanish_only,0,1,0,43,0,1,0,15
9/seed13,tr-011_03021,test_spanish_only,4,9,1,65,3,2,0,17
9/seed13,tr-011_03259,test_spanish_only,0,3,0,46,1,1,0,13
9/seed13,tr-006_01024,test_spanish_only,3,13,1,78,5,1,1,20
8/seed42,tr-005_00322,test_guarani_only,2,4,5,24,3,0,1,5
8/seed42,tr-009_02047,test_guarani_only,6,6,3,42,5,0,1,5
8/seed42,tr-007_01213,test_guarani_only,5,2,6,51,4,0,1,7
